"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-android_X","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_74_win10","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_71_win10","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","www.keljob.com/52.84.169.82","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","www.keljob.com/52.84.169.82","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","www.keljob.com/52.84.169.82","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_17_win10","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-opera_66_win10","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_9_ios9","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_osx1011","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_10_osx1012","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_130_osx_10146","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-apple_ats_9_ios9","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_6u45","www.keljob.com/52.84.169.82","443","INFO","No connection","",""
"clientsimulation-java_7u25","www.keljob.com/52.84.169.82","443","INFO","No connection","",""
"clientsimulation-java_8u161","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1201","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_102e","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","www.keljob.com/52.84.169.82","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-thunderbird_68_3_1","www.keljob.com/52.84.169.82","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","www.keljob.com/52.84.169.82","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","www.keljob.com/52.84.169.82","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.keljob.com/52.84.169.82","443","INFO","100","",""
"protocol_support_score_weighted","www.keljob.com/52.84.169.82","443","INFO","30","",""
"key_exchange_score","www.keljob.com/52.84.169.82","443","INFO","90","",""
"key_exchange_score_weighted","www.keljob.com/52.84.169.82","443","INFO","27","",""
"cipher_strength_score","www.keljob.com/52.84.169.82","443","INFO","60","",""
"cipher_strength_score_weighted","www.keljob.com/52.84.169.82","443","INFO","24","",""
"final_score","www.keljob.com/52.84.169.82","443","INFO","81","",""
"overall_grade","www.keljob.com/52.84.169.82","443","OK","A+","",""
"service","www.keljob.com/52.84.169.101","443","INFO","HTTP","",""
"pre_128cipher","www.keljob.com/52.84.169.101","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.keljob.com/52.84.169.101","443","OK","not offered","",""
"SSLv3","www.keljob.com/52.84.169.101","443","OK","not offered","",""
"TLS1","www.keljob.com/52.84.169.101","443","INFO","not offered","",""
"TLS1_1","www.keljob.com/52.84.169.101","443","INFO","not offered","",""
"TLS1_2","www.keljob.com/52.84.169.101","443","OK","offered","",""
"TLS1_3","www.keljob.com/52.84.169.101","443","OK","offered with final","",""
"ALPN_HTTP2","www.keljob.com/52.84.169.101","443","OK","h2","",""
"ALPN","www.keljob.com/52.84.169.101","443","INFO","http/1.1","",""
"cipherlist_NULL","www.keljob.com/52.84.169.101","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.keljob.com/52.84.169.101","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.keljob.com/52.84.169.101","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.keljob.com/52.84.169.101","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.keljob.com/52.84.169.101","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","www.keljob.com/52.84.169.101","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","www.keljob.com/52.84.169.101","443","INFO","not offered","",""
"cipherlist_STRONG","www.keljob.com/52.84.169.101","443","OK","offered","",""
"cipher_order","www.keljob.com/52.84.169.101","443","OK","server","",""
"protocol_negotiated","www.keljob.com/52.84.169.101","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","www.keljob.com/52.84.169.101","443","OK","TLS_AES_128_GCM_SHA256, 253 bit ECDH (X25519)","",""
"cipherorder_TLSv1_2","www.keljob.com/52.84.169.101","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"FS","www.keljob.com/52.84.169.101","443","OK","offered","",""
"FS_ciphers","www.keljob.com/52.84.169.101","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384","",""
"FS_ECDHE_curves","www.keljob.com/52.84.169.101","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","www.keljob.com/52.84.169.101","443","INFO","'server name/#0' 'EC point formats/#11' 'renegotiation info/#65281' 'status request/#5' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'application layer protocol negotiation/#16'","",""
"TLS_session_ticket","www.keljob.com/52.84.169.101","443","INFO","valid for 86400 seconds only (<daily)","",""
"SSL_sessionID_support","www.keljob.com/52.84.169.101","443","INFO","yes","",""
"sessionresumption_ticket","www.keljob.com/52.84.169.101","443","INFO","supported","",""
"sessionresumption_ID","www.keljob.com/52.84.169.101","443","INFO","not supported","",""
"TLS_timestamp","www.keljob.com/52.84.169.101","443","INFO","random","",""
"clientAuth","www.keljob.com/52.84.169.101","443","INFO","none","",""
"cert_numbers","www.keljob.com/52.84.169.101","443","INFO","1","",""
"cert_signatureAlgorithm","www.keljob.com/52.84.169.101","443","OK","SHA256 with RSA","",""
"cert_keySize","www.keljob.com/52.84.169.101","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.keljob.com/52.84.169.101","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.keljob.com/52.84.169.101","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","www.keljob.com/52.84.169.101","443","INFO","04AF6C27CB9F64EFFB3D00324A0357AF","",""
"cert_fingerprintSHA1","www.keljob.com/52.84.169.101","443","INFO","19285F94E983B6233DD6371BA6721DC8CC5A7651","",""
"cert_fingerprintSHA256","www.keljob.com/52.84.169.101","443","INFO","7264B7FDAECDAA25AA07AA86287E447703F769A9F045538CB4DE5FE0C96E53C2","",""
"cert","www.keljob.com/52.84.169.101","443","INFO","-----BEGIN CERTIFICATE----- MIIFYTCCBEmgAwIBAgIQBK9sJ8ufZO/7PQAySgNXrzANBgkqhkiG9w0BAQsFADBG MQswCQYDVQQGEwJVUzEPMA0GA1UEChMGQW1hem9uMRUwEwYDVQQLEwxTZXJ2ZXIg Q0EgMUIxDzANBgNVBAMTBkFtYXpvbjAeFw0yMTAyMTMwMDAwMDBaFw0yMjAzMTQy MzU5NTlaMBcxFTATBgNVBAMMDCoua2Vsam9iLmNvbTCCASIwDQYJKoZIhvcNAQEB BQADggEPADCCAQoCggEBANNOxyRPmvYHs5ycKbNrsWQ3uIo4QTcx8wuAJLxtzkz/ xRiigcQweiIfy2/H9Zu7fvoosJR+Ep/YuwETlDLy8gomOms9tlBhMCNn7msQte0f SXj19XchaddGRAmw+jI4pZiwS/23oy95cX7+8w9wiyUVPE99mfx0GHZ8dpwR/y3Z E6TwAj4oFlNP8KMpgnIuGGjrJQeLqM+MRXrVTxi+EbC5N9sOr08Jsmvh9BZPpLxH szrBs5jygjmY+pioDfr8h1pjNXYscM+A8bDPapvt/2tWbnoS7j41FpMvpSSkjBjC mPWArXs6PniTCxI+ExQ4x9x4okWKzPdatKKy72KYih8CAwEAAaOCAngwggJ0MB8G A1UdIwQYMBaAFFmkZgZSoHuVkjyjlAcnlnRb+T3QMB0GA1UdDgQWBBQR0taxhuq4 Zv/K66qDSepjKpH2FTAjBgNVHREEHDAaggwqLmtlbGpvYi5jb22CCmtlbGpvYi5j b20wDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcD AjA7BgNVHR8ENDAyMDCgLqAshipodHRwOi8vY3JsLnNjYTFiLmFtYXpvbnRydXN0 LmNvbS9zY2ExYi5jcmwwEwYDVR0gBAwwCjAIBgZngQwBAgEwdQYIKwYBBQUHAQEE aTBnMC0GCCsGAQUFBzABhiFodHRwOi8vb2NzcC5zY2ExYi5hbWF6b250cnVzdC5j b20wNgYIKwYBBQUHMAKGKmh0dHA6Ly9jcnQuc2NhMWIuYW1hem9udHJ1c3QuY29t L3NjYTFiLmNydDAMBgNVHRMBAf8EAjAAMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDx AHYAKXm+8J45OSHwVnOfY6V35b5XfZxgCvj5TV0mXCVdx4QAAAF3mPsiiwAABAMA RzBFAiBbL+7WgT+3Ho44oP+8rhB9oJwxX3YFXvFXFj+ucNdETAIhAP/IyNzUX8ZP 1n3w9WV7sGiH9zzZ1IuncmrqiYktceO8AHcAIkVFB1lVJFaWP6Ev8fdthuAjJmOt wEt/XcaDXG7iDwIAAAF3mPsi2AAABAMASDBGAiEA7AOVWLAj3DMItwwhgLJP4f47 B0MuDFA8eb5NkteR2ccCIQCCl0V5q8W11AbWuIi6YidL12n7VvxtyM77DLk0VLdl JjANBgkqhkiG9w0BAQsFAAOCAQEAuBU5Ey3tjU/Cxv/sFRtsL1O36Yit1nWX84fL FQJx41qwDVCQfOP6J0wJaC2he610+9DTh/PYKmEgiKfluI7KpvgNurnGTzGUrhb6 DHUAz5P461KH8DAILGzS0emJkA7bRcW0NumQY5AQruCodHug89L0zMEkFqFAgSaF afgtanXPzHKP25aIPeXEjsgIWKYUPhWXBmdAqAjwDUZimdgV/3KaXRKgX1wBeF91 +tQhaAMuiRnMXINGtsWHrhxTxVvYeoy3J/ihlzVOymQVQgIMFMLenPcg954+a3pr dZfkjdVKrEKTzoRKf90ks610J+bludGwC9DqSDjYuDZjucjPmA== -----END CERTIFICATE-----","",""
"cert_commonName","www.keljob.com/52.84.169.101","443","OK","*.keljob.com","",""
"cert_commonName_wo_SNI","www.keljob.com/52.84.169.101","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName","www.keljob.com/52.84.169.101","443","INFO","*.keljob.com keljob.com","",""
"cert_trust","www.keljob.com/52.84.169.101","443","OK","Ok via SAN wildcard and CN wildcard (SNI mandatory)","",""
"cert_chain_of_trust","www.keljob.com/52.84.169.101","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.keljob.com/52.84.169.101","443","INFO","no","",""
"cert_expirationStatus","www.keljob.com/52.84.169.101","443","OK","210 >= 60 days","",""
"cert_notBefore","www.keljob.com/52.84.169.101","443","INFO","2021-02-13 00:00","",""
"cert_notAfter","www.keljob.com/52.84.169.101","443","OK","2022-03-14 23:59","",""
"cert_extlifeSpan","www.keljob.com/52.84.169.101","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.keljob.com/52.84.169.101","443","INFO","not present","",""
"cert_crlDistributionPoints","www.keljob.com/52.84.169.101","443","INFO","http://crl.sca1b.amazontrust.com/sca1b.crl","",""
"cert_ocspURL","www.keljob.com/52.84.169.101","443","INFO","http://ocsp.sca1b.amazontrust.com","",""
"OCSP_stapling","www.keljob.com/52.84.169.101","443","OK","offered","",""
"cert_ocspRevoked","www.keljob.com/52.84.169.101","443","OK","not revoked","",""
"cert_mustStapleExtension","www.keljob.com/52.84.169.101","443","INFO","--","",""
"DNS_CAArecord","www.keljob.com/52.84.169.101","443","LOW","--","",""
"certificate_transparency","www.keljob.com/52.84.169.101","443","OK","yes (certificate extension)","",""
"certs_countServer","www.keljob.com/52.84.169.101","443","INFO","4","",""
"certs_list_ordering_problem","www.keljob.com/52.84.169.101","443","INFO","no","",""
"cert_caIssuers","www.keljob.com/52.84.169.101","443","INFO","Amazon (Amazon from US)","",""
"intermediate_cert <#1>","www.keljob.com/52.84.169.101","443","INFO","-----BEGIN CERTIFICATE----- MIIESTCCAzGgAwIBAgITBn+UV4WH6Kx33rJTMlu8mYtWDTANBgkqhkiG9w0BAQsF ADA5MQswCQYDVQQGEwJVUzEPMA0GA1UEChMGQW1hem9uMRkwFwYDVQQDExBBbWF6 b24gUm9vdCBDQSAxMB4XDTE1MTAyMjAwMDAwMFoXDTI1MTAxOTAwMDAwMFowRjEL MAkGA1UEBhMCVVMxDzANBgNVBAoTBkFtYXpvbjEVMBMGA1UECxMMU2VydmVyIENB IDFCMQ8wDQYDVQQDEwZBbWF6b24wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEK AoIBAQDCThZn3c68asg3Wuw6MLAd5tES6BIoSMzoKcG5blPVo+sDORrMd4f2AbnZ cMzPa43j4wNxhplty6aUKk4T1qe9BOwKFjwK6zmxxLVYo7bHViXsPlJ6qOMpFge5 blDP+18x+B26A0piiQOuPkfyDyeR4xQghfj66Yo19V+emU3nazfvpFA+ROz6WoVm B5x+F2pV8xeKNR7u6azDdU5YVX1TawprmxRC1+WsAYmz6qP+z8ArDITC2FMVy2fw 0IjKOtEXc/VfmtTFch5+AfGYMGMqqvJ6LcXiAhqG5TI+Dr0RtM88k+8XUBCeQ8IG KuANaL7TiItKZYxK1MMuTJtV9IblAgMBAAGjggE7MIIBNzASBgNVHRMBAf8ECDAG AQH/AgEAMA4GA1UdDwEB/wQEAwIBhjAdBgNVHQ4EFgQUWaRmBlKge5WSPKOUByeW dFv5PdAwHwYDVR0jBBgwFoAUhBjMhTTsvAyUlC4IWZzHshBOCggwewYIKwYBBQUH AQEEbzBtMC8GCCsGAQUFBzABhiNodHRwOi8vb2NzcC5yb290Y2ExLmFtYXpvbnRy dXN0LmNvbTA6BggrBgEFBQcwAoYuaHR0cDovL2NydC5yb290Y2ExLmFtYXpvbnRy dXN0LmNvbS9yb290Y2ExLmNlcjA/BgNVHR8EODA2MDSgMqAwhi5odHRwOi8vY3Js LnJvb3RjYTEuYW1hem9udHJ1c3QuY29tL3Jvb3RjYTEuY3JsMBMGA1UdIAQMMAow CAYGZ4EMAQIBMA0GCSqGSIb3DQEBCwUAA4IBAQCFkr41u3nPo4FCHOTjY3NTOVI1 59Gt/a6ZiqyJEi+752+a1U5y6iAwYfmXss2lJwJFqMp2PphKg5625kXg8kP2CN5t 6G7bMQcT8C8xDZNtYTd7WPD8UZiRKAJPBXa30/AbwuZe0GaFEQ8ugcYQgSn+IGBI 8/LwhBNTZTUVEWuCUUBVV18YtbAiPq3yXqMB48Oz+ctBWuZSkbvkNodPLamkB2g1 upRyzQ7qDn1X8nn8N8V7YJ6y68AtkHcNSRAnpTitxBKjtKPISLMVCx7i4hncxHZS yLyKQXhw2W2Xs0qLeC1etA+jTGDK4UfLeC0SF7FSi8o5LL21L8IzApar2pR/ -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.keljob.com/52.84.169.101","443","INFO","F55F9FFCB83C73453261601C7E044DB15A0F034B93C05830F28635EF889CF670","",""
"intermediate_cert_notBefore <#1>","www.keljob.com/52.84.169.101","443","INFO","2015-10-22 00:00","",""
"intermediate_cert_notAfter <#1>","www.keljob.com/52.84.169.101","443","OK","2025-10-19 00:00","",""
"intermediate_cert_expiration <#1>","www.keljob.com/52.84.169.101","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.keljob.com/52.84.169.101","443","INFO","Amazon <-- Amazon Root CA 1","",""
"intermediate_cert <#2>","www.keljob.com/52.84.169.101","443","INFO","-----BEGIN CERTIFICATE----- MIIEkjCCA3qgAwIBAgITBn+USionzfP6wq4rAfkI7rnExjANBgkqhkiG9w0BAQsF ADCBmDELMAkGA1UEBhMCVVMxEDAOBgNVBAgTB0FyaXpvbmExEzARBgNVBAcTClNj b3R0c2RhbGUxJTAjBgNVBAoTHFN0YXJmaWVsZCBUZWNobm9sb2dpZXMsIEluYy4x OzA5BgNVBAMTMlN0YXJmaWVsZCBTZXJ2aWNlcyBSb290IENlcnRpZmljYXRlIEF1 dGhvcml0eSAtIEcyMB4XDTE1MDUyNTEyMDAwMFoXDTM3MTIzMTAxMDAwMFowOTEL MAkGA1UEBhMCVVMxDzANBgNVBAoTBkFtYXpvbjEZMBcGA1UEAxMQQW1hem9uIFJv b3QgQ0EgMTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBALJ4gHHKeNXj ca9HgFB0fW7Y14h29Jlo91ghYPl0hAEvrAIthtOgQ3pOsqTQNroBvo3bSMgHFzZM 9O6II8c+6zf1tRn4SWiw3te5djgdYZ6k/oI2peVKVuRF4fn9tBb6dNqcmzU5L/qw IFAGbHrQgLKm+a/sRxmPUDgH3KKHOVj4utWp+UhnMJbulHheb4mjUcAwhmahRWa6 VOujw5H5SNz/0egwLX0tdHA114gk957EWW67c4cX8jJGKLhD+rcdqsq08p8kDi1L 93FcXmn/6pUCyziKrlA4b9v7LWIbxcceVOF34GfID5yHI9Y/QCB/IIDEgEw+OyQm jgSubJrIqg0CAwEAAaOCATEwggEtMA8GA1UdEwEB/wQFMAMBAf8wDgYDVR0PAQH/ BAQDAgGGMB0GA1UdDgQWBBSEGMyFNOy8DJSULghZnMeyEE4KCDAfBgNVHSMEGDAW gBScXwDfqgHXMCs4iKK4bUqc8hGRgzB4BggrBgEFBQcBAQRsMGowLgYIKwYBBQUH MAGGImh0dHA6Ly9vY3NwLnJvb3RnMi5hbWF6b250cnVzdC5jb20wOAYIKwYBBQUH MAKGLGh0dHA6Ly9jcnQucm9vdGcyLmFtYXpvbnRydXN0LmNvbS9yb290ZzIuY2Vy MD0GA1UdHwQ2MDQwMqAwoC6GLGh0dHA6Ly9jcmwucm9vdGcyLmFtYXpvbnRydXN0 LmNvbS9yb290ZzIuY3JsMBEGA1UdIAQKMAgwBgYEVR0gADANBgkqhkiG9w0BAQsF AAOCAQEAYjdCXLwQtT6LLOkMm2xF4gcAevnFWAu5CIw+7bMlPLVvUOTNNWqnkzSW MiGpSESrnO09tKpzbeR/FoCJbM8oAxiDR3mjEH4wW6w7sGDgd9QIpuEdfF7Au/ma eyKdpwAJfqxGF4PcnCZXmTA5YpaP7dreqsXMGz7KQ2hsVxa81Q4gLv7/wmpdLqBK bRRYh5TmOTFffHPLkIhqhBGWJ6bt2YFGpn6jcgAKUj6DiAdjd4lpFw85hdKrCEVN 0FE6/V1dN2RMfjCyVSRCnTawXZwXgWHxyvkQAiSr6w10kY17RSlQOYiypok1JR4U akcjMS9cmvqtmg5iUaQqqcT5NJ0hGA== -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","www.keljob.com/52.84.169.101","443","INFO","87DCD4DC74640A322CD205552506D1BE64F12596258096544986B4850BC72706","",""
"intermediate_cert_notBefore <#2>","www.keljob.com/52.84.169.101","443","INFO","2015-05-25 12:00","",""
"intermediate_cert_notAfter <#2>","www.keljob.com/52.84.169.101","443","OK","2037-12-31 01:00","",""
"intermediate_cert_expiration <#2>","www.keljob.com/52.84.169.101","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","www.keljob.com/52.84.169.101","443","INFO","Amazon Root CA 1 <-- Starfield Services Root Certificate Authority - G2","",""
"intermediate_cert <#3>","www.keljob.com/52.84.169.101","443","INFO","-----BEGIN CERTIFICATE----- MIIEdTCCA12gAwIBAgIJAKcOSkw0grd/MA0GCSqGSIb3DQEBCwUAMGgxCzAJBgNV BAYTAlVTMSUwIwYDVQQKExxTdGFyZmllbGQgVGVjaG5vbG9naWVzLCBJbmMuMTIw MAYDVQQLEylTdGFyZmllbGQgQ2xhc3MgMiBDZXJ0aWZpY2F0aW9uIEF1dGhvcml0 eTAeFw0wOTA5MDIwMDAwMDBaFw0zNDA2MjgxNzM5MTZaMIGYMQswCQYDVQQGEwJV UzEQMA4GA1UECBMHQXJpem9uYTETMBEGA1UEBxMKU2NvdHRzZGFsZTElMCMGA1UE ChMcU3RhcmZpZWxkIFRlY2hub2xvZ2llcywgSW5jLjE7MDkGA1UEAxMyU3RhcmZp ZWxkIFNlcnZpY2VzIFJvb3QgQ2VydGlmaWNhdGUgQXV0aG9yaXR5IC0gRzIwggEi MA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDVDDrEKvlO4vW+GZdfjohTsR8/ y8+fIBNtKTrID30892t2OGPZNmCom15cAICyL1l/9of5JUOG52kbUpqQ4XHj2C0N Tm/2yEnZtvMaVq4rtnQU68/7JuMauh2WLmo7WJSJR1b/JaCTcFOD2oR0FMNnngRo Ot+OQFodSk7PQ5E751bWAHDLUu57fa4657wx+UX2wmDPE1kCK4DMNEffud6QZW0C zyyRpqbn3oUYSXxmTqM6bam17jQuug0DuDPfR+uxa40l2ZvOgdFFRjKWcIfeAg5J Q4W2bHO7ZOphQazJ1FTfhy/HIrImzJ9ZVGif/L4qL8RVHHVAYBeFAlU5i38FAgMB AAGjgfAwge0wDwYDVR0TAQH/BAUwAwEB/zAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0O BBYEFJxfAN+qAdcwKziIorhtSpzyEZGDMB8GA1UdIwQYMBaAFL9ft9HO3R+G9FtV rNzXEMIOqYjnME8GCCsGAQUFBwEBBEMwQTAcBggrBgEFBQcwAYYQaHR0cDovL28u c3MyLnVzLzAhBggrBgEFBQcwAoYVaHR0cDovL3guc3MyLnVzL3guY2VyMCYGA1Ud HwQfMB0wG6AZoBeGFWh0dHA6Ly9zLnNzMi51cy9yLmNybDARBgNVHSAECjAIMAYG BFUdIAAwDQYJKoZIhvcNAQELBQADggEBACMd44pXyn3pF3lM8R5V/cxTbj5HD9/G VfKyBDbtgB9TxF00KGu+x1X8Z+rLP3+QsjPNG1gQggL4+C/1E2DUBc7xgQjB3ad1 l08YuW3e95ORCLp+QCztweq7dp4zBncdDQh/U90bZKuCJ/Fp1U1ervShw3WnWEQt 8jxwmKy6abaVd38PMV4s/KCHOkdp8Hlf9BRUpJVeEXgSYCfOn8J3/yNTd126/+pZ 59vPr5KW7ySaNRB6nJHGDn2Z9j8Z3/VyVOEVqQdZe4O/Ui5GjLIAZHYcSNPYeehu VsyuLAOQ1xk4meTKCRlb/weWsKh/NEnfVqn3sF/tM+2MR7cwA130A4w= -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#3>","www.keljob.com/52.84.169.101","443","INFO","28689B30E4C306AAB53B027B29E36AD6DD1DCF4B953994482CA84BDC1ECAC996","",""
"intermediate_cert_notBefore <#3>","www.keljob.com/52.84.169.101","443","INFO","2009-09-02 00:00","",""
"intermediate_cert_notAfter <#3>","www.keljob.com/52.84.169.101","443","OK","2034-06-28 17:39","",""
"intermediate_cert_expiration <#3>","www.keljob.com/52.84.169.101","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#3>","www.keljob.com/52.84.169.101","443","INFO","Starfield Services Root Certificate Authority - G2 <--","",""
"intermediate_cert_badOCSP","www.keljob.com/52.84.169.101","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.keljob.com/52.84.169.101","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.keljob.com/52.84.169.101","443","INFO","-1 seconds from localtime","",""
"HSTS_time","www.keljob.com/52.84.169.101","443","OK","186 days (=16070400 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.keljob.com/52.84.169.101","443","OK","includes subdomains","",""
"HSTS_preload","www.keljob.com/52.84.169.101","443","INFO","domain is NOT marked for preloading","",""
"HPKP","www.keljob.com/52.84.169.101","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.keljob.com/52.84.169.101","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","www.keljob.com/52.84.169.101","443","INFO","No application banner found","",""
"cookie_count","www.keljob.com/52.84.169.101","443","INFO","1 at '/'","",""
"cookie_secure","www.keljob.com/52.84.169.101","443","INFO","0/1 at '/' marked as secure","",""
"cookie_httponly","www.keljob.com/52.84.169.101","443","OK","All (1) at '/' marked as HttpOnly","",""
"security_headers","www.keljob.com/52.84.169.101","443","MEDIUM","--","",""
"banner_reverseproxy","www.keljob.com/52.84.169.101","443","INFO","X-Cache: Miss from cloudfrontVia: 1.1 446e26a256db1310ae719d818e420898.cloudfront.net (CloudFront)","","CWE-200"
"heartbleed","www.keljob.com/52.84.169.101","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.keljob.com/52.84.169.101","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.keljob.com/52.84.169.101","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.keljob.com/52.84.169.101","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.keljob.com/52.84.169.101","443","WARN","OpenSSL handshake didn't succeed","","CWE-310"
"secure_client_renego","www.keljob.com/52.84.169.101","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.keljob.com/52.84.169.101","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.keljob.com/52.84.169.101","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.keljob.com/52.84.169.101","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
